restaurant_id,date,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,tax_charges,creditcard_tip,sales_id
14,2024-04-17,816.3199999999999,1794.94,289.08,79.47,131.11,248.89,9.08,4853
14,2024-04-18,872.73,1859.39,301.19,80.31,142.71,260.49,9.08,4854
14,2024-04-19,821.63,1610.56,284.34,75.62,120.43,233.02,8.9,4855
14,2024-04-20,832.96,1481.23,304.61,85.76,90.38,223.62,6.62,4856
14,2024-04-21,787.74,1817.0,310.0,107.78,75.94,247.89,3.85,4857
14,2024-04-22,892.8,1375.04,312.35,77.02,103.99,220.9,7.97,4858
14,2024-04-23,842.77,1867.77,313.75,67.83,166.76,260.72,5.26,4859
14,2024-04-24,798.94,1700.17,297.67,89.52,100.68,238.97,8.26,4860
14,2024-04-25,814.66,1423.95,303.39,72.06,110.11,217.96,2.24,4861
14,2024-04-26,668.29,1430.77,323.71,74.83,92.61,207.23,6.72,4862
14,2024-04-27,866.67,1628.54,290.15,92.47,93.64,237.72,7.28,4863
14,2024-04-28,787.03,1572.31,258.13,81.74,98.28,223.81,4.11,4864
14,2024-04-29,804.3199999999999,1724.41,290.17,75.74,130.42,242.01,8.59,4865
14,2024-04-30,838.31,1894.4,318.64,100.92,103.29,260.47,1.58,4866
14,2024-05-01,777.9300000000001,1573.11,226.15,92.08,73.59,219.43,9.03,4867
14,2024-05-02,799.96,1413.48,297.91,70.93,109.27,215.3,1.65,4868
14,2024-05-03,759.03,1612.39,290.31,75.74,114.69,228.2,4.21,4869
14,2024-05-04,777.35,1716.8,369.67,97.28,91.83,244.26,6.02,4870
14,2024-05-05,789.79,1596.17,273.96,82.81,100.4,227.46,5.03,4871
14,2024-05-06,898.03,1684.76,317.34,72.23,145.52,249.44,5.05,4872
14,2024-05-07,748.77,1722.24,306.97,77.5,122.79,238.28,5.34,4873
14,2024-05-08,886.26,1696.44,289.87,79.83,127.61,246.39,2.3,4874
14,2024-05-09,640.46,1612.72,259.83,53.44,144.41,216.87,7.24,4875
14,2024-05-10,790.79,1790.21,249.2,75.59,131.86,243.01,9.34,4876
14,2024-05-11,811.95,1583.57,286.98,81.95,104.36,229.52,4.61,4877
14,2024-05-12,699.4,1580.59,300.22,94.53999999999999,68.96000000000001,219.48,2.08,4878
14,2024-05-13,824.93,1671.54,301.31,86.54,106.69,239.28,5.15,4879
14,2024-05-14,788.69,1518.85,329.49,85.64,92.41,225.18,5.76,4880
14,2024-05-15,750.17,1619.51,337.15,72.1,126.45,232.42,1.69,4881
14,2024-05-16,947.18,1620.76,308.22,74.28,139.06,247.19,4.68,4882
14,2024-05-17,847.3,1674.04,317.09,86.11,111.63,242.91,2.08,4883
14,2024-05-18,935.5699999999999,1722.15,292.24,102.11,90.79,251.45,3.43,4884
14,2024-05-19,771.1899999999999,1787.11,242.61,89.02,102.08,239.37,0.4,4885
14,2024-05-20,832.1700000000001,1600.67,316.29,93.65,87.67,234.42,6.46,4886
14,2024-05-21,845.04,1538.36,277.0,74.64,116.76,228.14,5.62,4887
14,2024-05-22,814.03,1734.58,319.4,94.53,97.8,244.84,3.5,4888
14,2024-05-23,674.07,1592.95,355.27,65.63,130.94,225.5,3.86,4889
14,2024-05-24,732.66,1595.62,297.69,103.88,54.84,222.79,1.66,4890
14,2024-05-25,888.1899999999999,1631.31,292.71,82.07,117.13,240.93,8.96,4891
14,2024-05-26,951.25,1679.99,316.18,88.42,117.95,252.31,7.57,4892
14,2024-05-27,773.17,1597.99,268.69,85.53999999999999,92.88,225.44,6.11,4893
14,2024-05-28,751.0600000000001,1347.47,297.95,69.55,100.56,205.34,6.67,4894
14,2024-05-29,846.76,1611.1,261.9,86.79,98.43,232.37,2.7,4895
14,2024-05-30,818.71,1519.8,255.31,49.01,161.38,224.32,8.48,4896
14,2024-05-31,783.32,1778.52,326.38,71.91,145.01,248.42,7.37,4897
14,2024-06-01,843.72,1386.51,319.35,73.96,107.02,218.43,0.37,4898
14,2024-06-02,846.36,1872.48,296.3,84.05,133.4,258.6,8.08,4899
14,2024-06-03,875.43,1697.92,330.83,114.26,61.88,246.43,4.77,4900
14,2024-06-04,736.28,1714.84,269.94,53.33,165.43,235.19,5.54,4901
14,2024-06-05,896.75,1579.52,316.86,70.25999999999999,138.79,240.17,5.54,4902
14,2024-06-06,874.51,1752.92,255.16,67.19,153.9,248.29,8.0,4903
14,2024-06-07,755.32,1335.2,334.67,71.73,99.05,207.68,5.03,4904
14,2024-06-08,926.27,1583.69,303.11,98.92,83.45,239.63,5.37,4905
14,2024-06-09,780.34,1426.54,296.09,85.04,80.22,213.45,1.52,4906
14,2024-06-10,967.9,1654.3,288.49,67.19,156.7,250.78,4.89,4907
14,2024-06-11,803.15,1802.51,294.2,83.1,123.78,248.55,2.19,4908
14,2024-06-12,716.14,1884.52,309.87,71.89,147.29,250.37,6.68,4909
14,2024-06-13,857.1899999999999,1453.4,316.05,92.63,77.42,223.74,7.47,4910
14,2024-06-14,864.63,1462.14,290.47,76.87,108.02,224.16,2.29,4911
14,2024-06-15,783.76,1574.53,351.93,77.35,116.33,232.32,3.06,4912
14,2024-06-16,901.64,1616.28,277.86,86.35,106.87,239.12,9.46,4913
14,2024-06-17,939.48,1614.96,332.69,70.94,146.82,248.41,0.93,4914
14,2024-06-18,904.39,1568.53,317.09,78.71000000000001,121.6,239.24,1.99,4915
14,2024-06-19,784.61,1649.58,289.55,87.96,96.47,232.67,5.4,4916
14,2024-06-20,720.34,1374.96,266.48,86.52,63.12,200.91,9.34,4917
14,2024-06-21,714.05,1670.17,313.47,63.08,143.55,232.34,8.38,4918
14,2024-06-22,785.86,1743.13,345.09,82.74,121.97,246.29,1.47,4919
14,2024-06-23,777.9,1606.46,238.85,29.17,203.99,228.49,3.95,4920
14,2024-06-24,867.09,1365.63,288.72,60.14,131.89,217.05,4.8,4921
14,2024-06-25,777.24,1574.4,330.21,93.9,80.41,228.5,3.71,4922
14,2024-06-26,792.42,1931.93,339.23,74.58,157.23,263.64,9.12,4923
14,2024-06-27,751.68,1489.72,328.89,73.66,109.74,220.3,7.76,4924
14,2024-06-28,853.02,1513.04,274.9,92.89,78.35000000000001,224.99,7.27,4925
14,2024-06-29,779.31,1678.02,313.68,103.18,70.74,235.59,1.76,4926
14,2024-06-30,969.99,1583.65,304.37,110.86,64.05,242.61,9.06,4927
14,2024-07-01,916.48,1526.53,353.64,46.92,185.84,242.34,6.66,4928
14,2024-07-02,876.92,1751.04,288.59,102.98,85.71,248.41,3.48,4929
14,2024-07-03,704.26,1532.98,285.23,79.79,92.63,215.62,5.02,4930
14,2024-07-04,730.9,1568.08,207.85,71.53999999999999,107.61,214.87,1.25,4931
14,2024-07-05,739.1899999999999,1760.58,331.38,98.8,85.49,241.23,9.24,4932
14,2024-07-06,887.44,1869.16,303.82,108.48,89.06,260.62,7.67,4933
14,2024-07-07,747.52,1753.76,276.0,59.25,159.23,239.67,4.67,4934
14,2024-07-08,717.4300000000001,1718.33,257.57,89.46,90.41,229.85,9.04,4935
14,2024-07-09,778.28,1364.67,301.96,55.86,132.76,210.67,5.31,4936
14,2024-07-10,891.8,1408.51,317.59,75.91,109.99,224.33,2.51,4937
14,2024-07-11,791.04,1601.87,363.04,89.64,96.31,235.35,6.14,4938
14,2024-07-12,716.59,1728.14,308.71,99.24,76.84,234.36,9.26,4939
14,2024-07-13,901.23,1556.76,297.9,67.84,139.92,237.08,1.42,4940
14,2024-07-14,831.77,1441.6,338.4,75.28,110.62,223.81,1.61,4941
14,2024-07-15,884.64,1730.96,331.13,65.4,163.88,254.07,3.79,4942
14,2024-07-16,804.15,1856.61,311.89,76.17,144.89,255.51,1.85,4943
14,2024-07-17,774.71,1437.11,319.35,67.92999999999999,117.27,217.29,9.24,4944
14,2024-07-18,878.65,1835.26,326.24,81.97,140.1,260.95,4.12,4945
14,2024-07-19,856.82,1592.2,301.06,92.81,89.4,234.61,5.79,4946
14,2024-07-20,952.74,1830.88,283.12,110.91,84.86,261.01,3.28,4947
14,2024-07-21,753.03,1922.93,329.29,83.77,132.96,257.76,8.22,4948
14,2024-07-22,739.3,1702.56,279.84,79.53,113.1,233.17,3.86,4949
14,2024-07-23,874.97,1616.92,369.04,76.76,132.54,245.62,7.78,4950
14,2024-07-24,861.6800000000001,1621.91,294.59,72.07,133.7,238.72,8.33,4951
14,2024-07-25,983.72,1587.84,295.4,100.61,85.47,244.22,3.75,4952
14,2024-07-26,874.61,1408.34,307.96,71.51,116.11,222.28,4.41,4953
14,2024-07-27,925.03,1757.77,311.78,75.58,148.27,257.47,5.11,4954
14,2024-07-28,830.54,1769.63,274.95,72.89,141.74,247.16,9.47,4955
14,2024-07-29,788.74,1624.58,313.62,97.63,77.42,232.15,8.11,4956
14,2024-07-30,801.93,1715.1,320.9,90.57000000000001,102.64,242.47,9.27,4957
14,2024-07-31,867.99,1480.53,250.66,97.92,64.08,220.86,1.81,4958
14,2024-08-01,813.7,1752.74,349.37,102.82,85.93,248.38,6.63,4959
14,2024-08-02,667.11,1813.52,341.75,104.0,74.28,240.04,2.09,4960
14,2024-08-03,776.23,1593.81,304.95,72.85,121.8,229.58,6.44,4961
14,2024-08-04,862.92,1760.18,327.2,69.57,155.91,254.05,8.19,4962
14,2024-08-05,803.37,1624.33,321.74,89.6,95.78,234.79,3.21,4963
14,2024-08-06,925.22,1863.11,238.19,88.56,125.51,259.24,2.56,4964
14,2024-08-07,857.24,1542.54,332.69,79.82000000000001,113.65,234.1,6.58,4965
14,2024-08-08,660.0,1707.11,330.63,71.55,126.68,231.68,3.64,4966
14,2024-08-09,915.12,1510.99,313.29,88.16,97.66,234.01,9.72,4967
14,2024-08-10,912.98,1663.69,218.04,70.3,138.88,240.35,8.28,4968
14,2024-08-11,828.89,1912.46,370.6,68.09,175.05,268.44,0.74,4969
14,2024-08-12,745.08,1681.33,256.2,61.35,145.57,231.18,4.53,4970
14,2024-08-13,864.0,1620.69,305.84,86.02,107.0,238.65,7.48,4971
14,2024-08-14,765.04,1636.88,317.6,75.01,121.91,233.3,1.48,4972
14,2024-08-15,809.5,1623.87,302.72,87.75,98.11,233.78,7.96,4973
14,2024-08-16,984.1999999999999,1740.24,368.8,93.89,121.57,264.7,6.33,4974
14,2024-08-17,880.33,1704.38,293.88,74.97,137.96,247.33,2.78,4975
14,2024-08-18,730.44,1447.61,297.63,68.61,110.39,212.38,6.75,4976
14,2024-08-19,716.72,1691.03,323.7,70.33,132.5,234.73,1.09,4977
14,2024-08-20,811.07,1726.19,323.29,69.18,147.65,246.19,8.76,4978
14,2024-08-21,900.73,1590.47,353.43,94.42,95.6,242.77,4.21,4979
14,2024-08-22,893.02,1800.96,268.09,95.69,104.79,253.01,3.9,4980
14,2024-08-23,829.82,1750.93,286.8,90.34,106.05,245.12,4.74,4981
14,2024-08-24,884.68,1759.24,347.77,90.1,118.98,256.05,7.26,4982
14,2024-08-25,832.15,1507.68,269.44,79.19,102.58,223.3,9.83,4983
14,2024-08-26,749.46,1930.65,311.06,106.41,86.33,254.71,0.93,4984
14,2024-08-27,736.47,1677.9,293.63,60.63,149.55,233.45,4.45,4985
14,2024-08-28,770.24,1650.18,284.66,89.61,91.31,230.89,1.22,4986
14,2024-08-29,833.39,1668.6,327.78,64.41,154.21,243.86,4.27,4987
14,2024-08-30,809.31,1494.79,279.48,83.71,90.95,220.67,2.38,4988
14,2024-08-31,690.61,1775.69,282.0,84.64,105.57,235.06,9.88,4989
14,2024-09-01,870.4,1609.04,303.88,79.69,118.99,238.54,8.66,4990
14,2024-09-02,785.35,1698.7,258.99,99.68,74.95,233.4,6.15,4991
14,2024-09-03,763.29,1463.09,359.51,75.21,108.22,221.56,1.34,4992
14,2024-09-04,795.73,1635.42,245.0,80.32,106.92,229.09,0.41,4993
14,2024-09-05,673.8,1597.78,302.09,55.51,146.38,222.03,2.77,4994
14,2024-09-06,903.23,1533.75,290.72,87.27,98.24,233.06,2.31,4995
14,2024-09-07,837.42,1670.18,272.88,99.35,79.39999999999999,236.73,4.24,4996
14,2024-09-08,784.13,1838.47,215.22,71.56,140.68,243.99,5.8,4997
14,2024-09-09,813.18,1901.97,300.97,98.83,103.93,257.5,8.65,4998
14,2024-09-10,844.04,1557.0,263.75,84.31,97.88,227.75,3.06,4999
14,2024-09-11,833.97,1666.61,282.43,83.13,112.03,238.27,0.1,5000
14,2024-09-12,816.0699999999999,1894.78,317.0,104.77,93.28,258.1,8.6,5001
14,2024-09-13,802.57,1516.79,305.04,86.07,90.28,224.07,7.07,5002
14,2024-09-14,779.06,1558.69,313.1,87.27,90.57000000000001,226.32,4.87,5003
14,2024-09-15,855.13,1747.41,294.71,70.45,148.81,249.31,0.88,5004
14,2024-09-16,735.23,1487.22,336.17,66.67,122.52,219.82,5.89,5005
14,2024-09-17,719.82,1392.43,251.38,77.43,81.5,201.81,5.03,5006
14,2024-09-18,761.87,1665.38,343.7,94.71,87.64,236.25,1.99,5007
14,2024-09-19,835.45,1500.42,364.98,82.44,105.23,231.08,3.26,5008
14,2024-09-20,823.99,1498.94,291.02,73.16,115.1,224.15,5.41,5009
14,2024-09-21,777.73,1570.05,290.8,82.72,98.46,225.59,8.46,5010
14,2024-09-22,878.78,1700.49,282.91,93.31,99.64,244.4,2.79,5011
14,2024-09-23,719.81,1524.05,305.32,73.95,107.04,218.4,3.13,5012
14,2024-09-24,779.79,1518.66,307.34,72.49,115.62,223.54,3.2,5013
14,2024-09-25,857.35,1779.39,331.93,115.69,65.55,251.99,4.12,5014
14,2024-09-26,712.42,1630.92,380.08,78.64,115.09,233.37,7.87,5015
14,2024-09-27,790.38,1353.04,292.04,51.08,141.43,210.25,0.24,5016
14,2024-09-28,697.39,1951.76,341.49,74.47,150.15,257.2,3.36,5017
14,2024-09-29,692.37,1578.43,271.48,71.86,110.49,217.96,7.36,5018
14,2024-09-30,815.1800000000001,1832.97,251.65,80.31,129.41,248.76,5.53,5019
14,2024-10-01,826.77,1556.99,282.96,60.97,144.71,229.81,2.34,5020
14,2024-10-02,981.3,1700.04,302.87,81.92,134.58,256.06,5.73,5021
14,2024-10-03,870.8199999999999,1646.23,297.67,71.91,137.67,241.95,4.04,5022
14,2024-10-04,766.65,1757.54,339.86,87.5,111.34,245.02,9.35,5023
14,2024-10-05,767.98,1602.66,282.21,90.39,84.54,226.23,7.14,5024
14,2024-10-06,884.5,1299.91,321.5,79.77,91.02,214.16,6.01,5025
14,2024-10-07,891.34,1941.04,241.03,87.03999999999999,133.27,263.5,7.05,5026
14,2024-10-08,873.51,1456.5,319.34,85.22,94.52,226.32,1.37,5027
14,2024-10-09,777.67,1830.65,270.28,86.46000000000001,114.99,246.39,2.1,5028
14,2024-10-10,940.62,1906.11,307.88,76.68,162.07,271.46,2.23,5029
14,2024-10-11,904.64,1636.35,346.26,96.0,96.75999999999999,246.4,8.98,5030
14,2024-10-12,781.61,1514.55,242.14,96.55,60.68,215.64,3.66,5031
14,2024-10-13,914.69,1802.39,329.05,106.19,92.26,259.56,2.84,5032
14,2024-10-14,871.26,1717.23,303.92,59.03,171.2,249.83,0.84,5033
14,2024-10-15,787.26,1799.37,299.17,103.73,81.15,245.65,6.08,5034
14,2024-10-16,900.0699999999999,1755.78,290.98,98.11,98.45,251.47,0.91,5035
14,2024-10-17,804.24,1685.39,247.55,74.94,123.86,234.9,4.34,5036
14,2024-10-18,787.37,1411.13,303.47,77.09,96.02,214.0,9.68,5037
14,2024-10-19,970.86,1776.62,241.13,75.41,148.04,256.97,4.53,5038
14,2024-10-20,741.7,1838.0,262.89,92.75,98.78,242.71,3.18,5039
14,2024-10-21,835.07,1736.74,282.51,108.65,68.17,242.49,4.33,5040
14,2024-10-22,717.08,1379.75,295.21,96.88,45.41,202.79,4.68,5041
14,2024-10-23,834.96,1600.93,344.42,70.37,137.27,239.04,8.73,5042
14,2024-10-24,761.03,1647.75,298.59,69.81,131.13,232.65,3.61,5043
14,2024-10-25,852.27,1686.6,281.99,97.35,87.4,240.46,6.27,5044
14,2024-10-26,866.97,1639.54,321.95,97.0,88.88,241.15,8.36,5045
14,2024-10-27,843.72,1541.88,342.59,62.34,148.1,235.08,4.15,5046
14,2024-10-28,895.03,1279.49,386.14,73.44,109.16,219.48,2.2,5047
14,2024-10-29,891.08,1723.84,305.41,67.91,156.22,251.55,9.36,5048
14,2024-10-30,758.01,1832.59,324.41,93.7,104.05,248.99,7.53,5049
14,2024-10-31,768.0,1523.3,302.03,66.15,127.04,222.91,4.32,5050
14,2024-11-01,919.49,1784.16,289.69,85.29,128.77,256.59,5.61,5051
14,2024-11-02,883.83,1706.75,329.82,55.69,180.69,252.55,7.19,5052
14,2024-11-03,830.36,1514.63,338.63,86.3,95.74,229.25,8.99,5053
14,2024-11-04,831.15,1609.09,269.1,84.05,102.83,231.71,4.93,5054
14,2024-11-05,765.4300000000001,1753.75,325.09,100.26,83.94,242.29,0.9,5055
14,2024-11-06,829.39,1686.13,298.67,90.86,99.72,240.4,3.24,5056
14,2024-11-07,760.17,1511.57,265.85,92.67,68.4,215.89,9.02,5057
14,2024-11-08,827.88,1718.53,257.95,96.45,87.53999999999999,239.06,0.0,5058
14,2024-11-09,850.14,1451.2,335.29,70.24,123.18,226.42,5.88,5059
14,2024-11-10,807.12,1730.53,318.23,72.53,140.56,245.51,0.99,5060
14,2024-11-11,811.5,1533.12,328.42,82.97,101.37,228.59,2.06,5061
14,2024-11-12,823.72,1872.23,305.24,67.84,164.44,258.7,9.08,5062
14,2024-11-13,745.08,1718.61,370.08,83.02,117.3,242.72,8.35,5063
14,2024-11-14,866.0600000000001,1718.09,328.61,53.41,184.47,252.08,7.2,5064
14,2024-11-15,825.72,1879.17,375.41,89.09,129.8,263.91,3.12,5065
14,2024-11-16,857.65,1853.19,310.18,85.75,130.66,258.99,2.47,5066
14,2024-11-17,798.24,1666.2,321.01,66.77,145.01,239.78,5.97,5067
14,2024-11-18,686.12,1279.39,295.29,81.06,64.0,192.48,3.81,5068
14,2024-11-19,799.86,1459.12,309.3,65.32,126.17,220.79,6.46,5069
14,2024-11-20,860.4,1576.81,265.11,98.48,73.26,229.94,1.66,5070
14,2024-11-21,959.64,1511.09,283.49,89.83,95.77,235.18,4.45,5071
14,2024-11-22,881.5,1774.18,282.4,76.36,141.03,252.45,5.29,5072
14,2024-11-23,830.15,1319.35,308.49,75.19,95.42,210.26,8.3,5073
14,2024-11-24,816.03,1671.06,310.61,93.75,92.28,238.72,1.31,5074
14,2024-11-25,899.64,1584.34,319.46,87.58,105.2,239.71,6.57,5075
14,2024-11-26,837.45,1482.69,287.98,71.78,117.25,223.77,8.28,5076
14,2024-11-27,850.33,1779.97,323.18,93.2,108.97,252.45,3.56,5077
14,2024-11-28,760.21,1664.84,302.51,110.37,52.01,231.23,2.77,5078
14,2024-11-29,716.74,1675.59,310.35,80.64,108.93,231.38,4.92,5079
14,2024-11-30,835.27,1640.85,252.65,87.81,97.23,233.09,5.13,5080
14,2024-12-01,831.48,1721.98,335.5,75.35,138.16,248.22,3.73,5081
14,2024-12-02,836.06,1588.62,260.51,62.44,143.63,231.27,0.75,5082
14,2024-12-03,835.87,1535.82,318.01,67.66,133.65,231.27,4.65,5083
14,2024-12-04,782.01,1777.18,298.85,80.28999999999999,125.2,245.1,5.87,5084
14,2024-12-05,811.34,1768.59,303.55,65.15,158.03,248.54,1.52,5085
14,2024-12-06,734.55,1483.6,312.21,84.87,83.34,215.89,0.35,5086
14,2024-12-07,795.24,1507.05,311.94,94.19,73.00999999999999,222.53,3.57,5087
14,2024-12-08,803.55,1764.84,294.11,75.03,136.2,245.89,0.41,5088
14,2024-12-09,829.56,1818.29,315.03,101.36,93.57,252.63,8.34,5089
14,2024-12-10,742.5600000000001,1556.89,346.94,89.87,84.91,225.69,0.14,5090
14,2024-12-11,797.22,1725.22,330.09,86.24,112.72,244.12,3.43,5091
14,2024-12-12,717.02,1599.57,330.98,84.58,95.58,226.23,4.3,5092
14,2024-12-13,984.98,1711.96,298.32,85.16,129.18,256.76,0.48,5093
14,2024-12-14,715.36,1694.57,272.17,93.66,80.91,228.54,1.53,5094
14,2024-12-15,826.16,1817.27,317.76,83.27,129.57,253.94,1.79,5095
14,2024-12-16,784.96,1690.79,247.36,96.91,78.48,231.87,6.73,5096
14,2024-12-17,815.6800000000001,1793.44,287.02,92.34,104.91,247.45,5.15,5097
14,2024-12-18,886.56,1697.94,200.29,93.1,92.28,237.64,1.89,5098
14,2024-12-19,849.68,1752.92,307.5,97.83,95.38,248.26,7.17,5099
14,2024-12-20,906.46,1766.44,364.6,93.25,117.27,259.83,6.87,5100
14,2024-12-21,755.0,1749.99,273.17,70.32,137.22,238.86,6.29,5101
14,2024-12-22,812.9300000000001,1734.25,351.94,67.61,154.66,249.67,1.4,5102
14,2024-12-23,866.49,1532.14,304.72,102.41,65.58,229.7,9.37,5103
14,2024-12-24,826.45,1686.86,317.55,94.29,94.51,241.58,1.4,5104
14,2024-12-25,822.28,1462.78,281.49,76.45,103.76,219.75,4.69,5105
14,2024-12-26,870.19,1767.27,321.46,88.21,119.44,253.31,2.61,5106
14,2024-12-27,875.15,1561.04,303.87,78.23,117.54,234.88,6.53,5107
14,2024-12-28,761.6,1566.03,290.06,60.53,140.74,225.53,9.03,5108
14,2024-12-29,838.5,1675.56,337.25,97.34,90.45,243.12,1.13,5109
14,2024-12-30,879.78,1614.59,289.08,95.69,86.97,237.29,6.68,5110
15,2024-01-01,756.46,1696.47,333.46,89.76,99.09,535.55,3.2,5111
15,2024-01-02,820.73,1625.52,318.01,75.79,124.84,533.65,5.88,5112
15,2024-01-03,708.65,1897.02,343.14,71.53,151.86,571.01,1.43,5113
15,2024-01-04,897.6,1882.21,274.35,122.36,60.69,582.6899999999999,3.65,5114
15,2024-01-05,789.71,1695.57,315.43,85.81,108.45,539.06,1.56,5115
15,2024-01-06,839.22,1913.15,261.1,107.88,85.59,577.23,5.36,5116
15,2024-01-07,734.84,1516.05,306.28,85.09,85.57,491.01,8.9,5117
15,2024-01-08,901.89,1618.03,281.9,86.53999999999999,107.1,539.22,5.49,5118
15,2024-01-09,845.55,1625.88,328.85,85.22,109.64,539.1,1.45,5119
15,2024-01-10,861.1,1655.36,361.57,73.52,140.81,556.62,3.0,5120
15,2024-01-11,793.72,1496.99,315.09,79.68,101.19,501.61,3.59,5121
15,2024-01-12,773.19,1460.54,288.79,67.8,116.72,487.3,7.15,5122
15,2024-01-13,839.88,1838.02,262.32,100.6,92.86,564.05,8.5,5123
15,2024-01-14,938.54,1489.11,298.15,84.57,103.43,524.49,0.47,5124
15,2024-01-15,851.5600000000001,1501.04,289.62,74.51,115.25,509.77,8.34,5125
15,2024-01-16,715.21,1513.75,285.4,78.44,94.58,483.7,5.62,5126
15,2024-01-17,801.92,1533.99,321.02,91.8,82.11,509.56,5.28,5127
15,2024-01-18,930.3,1653.34,230.73,90.61,100.24,540.91,4.05,5128
15,2024-01-19,845.8,1768.7,336.45,84.53999999999999,126.05,569.05,7.0,5129
15,2024-01-20,856.97,1571.96,339.39,75.29,126.31,534.5699999999999,7.68,5130
15,2024-01-21,719.65,1744.97,291.29,79.56,116.46,531.35,5.45,5131
15,2024-01-22,841.45,1586.09,303.86,65.93,141.27,528.94,0.53,5132
15,2024-01-23,923.98,1555.56,341.87,61.64,158.9,547.53,0.15,5133
15,2024-01-24,870.62,1632.46,318.82,93.79,94.64,541.86,2.75,5134
15,2024-01-25,780.32,1404.56,297.35,71.49000000000001,105.3,478.64,1.73,5135
15,2024-01-26,807.78,1468.74,278.15,93.17999999999999,69.12,489.06,2.32,5136
15,2024-01-27,724.04,1718.51,289.6,89.68,93.86,524.8100000000001,4.18,5137
15,2024-01-28,959.6800000000001,1741.22,249.04,70.62,153.75,571.38,0.47,5138
15,2024-01-29,796.1999999999999,1662.07,330.1,53.83,171.21,542.41,9.95,5139
15,2024-01-30,875.98,1486.49,325.98,63.53,141.78,520.87,3.15,5140
15,2024-01-31,808.78,1518.39,353.65,87.69,92.71,515.0,8.57,5141
15,2024-02-01,843.43,1531.68,324.82,63.48,143.02,523.14,5.33,5142
15,2024-02-02,805.9,1579.98,273.56,60.07,145.88,515.78,7.15,5143
15,2024-02-03,764.4,1564.56,247.84,83.34,90.99,495.21,0.94,5144
15,2024-02-04,936.45,1857.5,313.14,98.47,113.78,597.47,1.78,5145
15,2024-02-05,842.5,1663.62,273.97,84.13,109.78,535.34,9.79,5146
15,2024-02-06,734.93,1521.2,330.39,79.34,99.97,497.86,5.89,5147
15,2024-02-07,916.1,1547.94,335.24,97.54,84.86,536.68,5.42,5148
15,2024-02-08,804.79,1865.05,335.13,75.45,149.62,581.39,9.43,5149
15,2024-02-09,870.21,1754.29,314.11,86.62,120.63,566.24,2.06,5150
15,2024-02-10,854.97,1618.83,228.15,65.9,138.4,523.1,9.14,5151
15,2024-02-11,755.92,1599.91,283.59,84.45,95.11,507.4,2.72,5152
15,2024-02-12,745.71,1838.38,268.31,100.38,84.41,546.7,3.75,5153
15,2024-02-13,825.22,1676.78,326.03,77.97,126.86,545.92,4.55,5154
15,2024-02-14,870.95,1725.69,262.58,68.82000000000001,148.29,553.74,7.05,5155
15,2024-02-15,738.26,1754.11,349.32,89.14,105.86,546.6,3.23,5156
15,2024-02-16,762.73,1720.67,304.04,67.11,144.51,539.83,4.9,5157
15,2024-02-17,859.73,1730.34,334.53,99.35,93.78,561.21,4.7,5158
15,2024-02-18,803.51,1475.46,273.67,80.1,95.11,491.02,9.75,5159
15,2024-02-19,917.87,1735.76,271.43,77.35,137.84,565.24,6.24,5160
15,2024-02-20,829.18,1690.94,256.02,83.65,110.32,534.6,2.94,5161
15,2024-02-21,866.83,1704.2,283.35,83.69,118.11,550.13,2.21,5162
15,2024-02-22,913.79,1586.17,351.08,87.86,109.38,548.72,4.74,5163
15,2024-02-23,860.86,1619.95,304.83,64.42,149.75,539.99,3.35,5164
15,2024-02-24,876.09,1466.24,236.52,55.7,146.46,500.59,9.22,5165
15,2024-02-25,745.27,1586.95,331.18,75.29,115.74,513.8,3.76,5166
15,2024-02-26,940.97,1681.24,282.85,87.88,114.78,559.38,8.86,5167
15,2024-02-27,745.45,1700.89,318.65,88.27,99.98,531.57,5.58,5168
15,2024-02-28,845.15,1753.04,270.05,99.38,88.07000000000001,550.01,0.84,5169
15,2024-02-29,762.74,1604.61,290.81,65.87,134.14,514.46,3.86,5170
15,2024-03-01,906.5,1778.55,300.56,102.04,94.47,572.78,8.24,5171
15,2024-03-02,831.28,1472.19,272.95,80.11,97.4,495.68,9.77,5172
15,2024-03-03,813.56,1832.0,280.35,92.09,108.4,562.76,5.61,5173
15,2024-03-04,812.32,1666.75,296.59,93.17999999999999,91.24,532.8100000000001,6.45,5174
15,2024-03-05,922.21,1533.79,313.11,73.61,129.66,535.03,9.31,5175
15,2024-03-06,823.32,1400.94,257.99,81.35,85.53,476.85,2.87,5176
15,2024-03-07,779.12,1689.31,315.18,80.95,116.47,536.59,2.35,5177
15,2024-03-08,767.22,1583.24,274.44,81.12,100.22,505.09,7.54,5178
15,2024-03-09,942.9200000000001,1780.63,299.42,97.86,106.59,580.94,0.93,5179
15,2024-03-10,852.57,1706.68,313.02,104.24,78.72,549.93,3.02,5180
15,2024-03-11,782.11,1754.6,261.22,86.35000000000001,107.06,538.45,5.68,5181
15,2024-03-12,824.33,1674.82,352.09,96.84,91.46,547.12,7.78,5182
15,2024-03-13,886.36,1656.81,287.04,78.79,125.46,546.1899999999999,2.66,5183
15,2024-03-14,803.99,1647.11,283.93,95.19,83.13,524.4,9.96,5184
15,2024-03-15,876.57,2017.36,238.48,108.55,96.17,600.69,1.46,5185
15,2024-03-16,859.97,1860.81,346.41,79.48,147.76,592.99,0.14,5186
