expense_id,restaurant_id,exp_date,bills,vendors,wage_advances,repairs,sundries,total_expense
6008,17,2024-06-16,142.03,105.64,117.95,1468.92,77.19,1911.73
6009,17,2024-06-17,924.49,104.34,335.6,1170.07,54.24,2588.74
6010,17,2024-06-18,652.89,127.16,867.96,1712.6,52.22,3412.83
6011,17,2024-06-19,132.4,167.2,704.15,632.99,62.83,1699.57
6012,17,2024-06-20,937.04,93.54,514.6,317.84,61.64,1924.66
6013,17,2024-06-21,292.14,149.84,324.04,1293.33,23.95,2083.3
6014,17,2024-06-22,397.06,143.2,55.83,1055.34,7.9,1659.33
6015,17,2024-06-23,538.16,196.98,424.11,884.65,52.16,2096.06
6016,17,2024-06-24,759.3,126.73,10.14,1996.72,92.86,2985.75
6017,17,2024-06-25,603.2,112.63,831.96,1658.36,34.83,3240.98
6018,17,2024-06-26,693.54,106.27,17.23,948.1,5.07,1770.21
6019,17,2024-06-27,195.68,168.45,438.96,1095.33,12.09,1910.51
6020,17,2024-06-28,301.33,136.04,312.7,1383.22,66.49,2199.78
6021,17,2024-06-29,232.6,72.15,687.31,702.91,72.7,1767.67
6022,17,2024-06-30,721.5,49.64,822.93,754.85,96.36,2445.28
6023,17,2024-07-01,650.6,52.51,547.79,638.27,35.74,1924.91
6024,17,2024-07-02,616.99,197.36,19.56,1792.61,1.44,2627.96
6025,17,2024-07-03,313.94,63.09,645.69,1823.74,36.87,2883.33
6026,17,2024-07-04,469.32,143.59,708.7,1126.48,99.98,2548.07
6027,17,2024-07-05,682.81,136.33,611.58,996.87,49.15,2476.74
6028,17,2024-07-06,422.05,118.68,626.07,891.87,9.66,2068.33
6029,17,2024-07-07,815.78,175.61,316.14,891.04,31.95,2230.52
6030,17,2024-07-08,867.5,95.89,83.24,402.55,53.91,1503.09
6031,17,2024-07-09,855.17,102.57,926.56,687.61,55.81,2627.72
6032,17,2024-07-10,461.07,8.78,442.01,1366.44,37.59,2315.89
6033,17,2024-07-11,356.56,165.14,307.45,900.93,89.68,1819.76
6034,17,2024-07-12,566.26,99.4,684.91,358.23,38.79,1747.59
6035,17,2024-07-13,477.31,195.43,835.65,603.45,67.28,2179.12
6036,17,2024-07-14,965.21,29.82,428.98,1137.47,2.78,2564.26
6037,17,2024-07-15,723.52,73.06,940.95,401.73,92.55,2231.81
6038,17,2024-07-16,518.35,141.83,528.08,1066.43,38.57,2293.26
6039,17,2024-07-17,20.29,197.89,852.86,1181.61,50.39,2303.04
6040,17,2024-07-18,274.98,185.9,595.55,1365.05,93.31,2514.79
6041,17,2024-07-19,730.15,74.36,832.39,1621.8,42.32,3301.02
6042,17,2024-07-20,708.46,8.25,183.42,159.54,61.83,1121.5
6043,17,2024-07-21,792.54,72.78,604.3,787.13,37.34,2294.09
6044,17,2024-07-22,24.81,50.5,12.64,1989.39,48.94,2126.28
6045,17,2024-07-23,179.69,52.28,506.25,688.85,56.73,1483.8
6046,17,2024-07-24,350.51,173.22,658.79,1430.75,78.03,2691.3
6047,17,2024-07-25,206.89,117.57,930.5,165.47,42.88,1463.31
6048,17,2024-07-26,446.33,189.17,34.69,668.24,13.92,1352.35
6049,17,2024-07-27,128.67,45.63,334.55,875.31,81.87,1466.03
6050,17,2024-07-28,159.8,80.47,786.7,1711.26,61.45,2799.68
6051,17,2024-07-29,777.29,29.5,267.38,1843.64,79.94,2997.75
6052,17,2024-07-30,666.44,60.4,739.92,1219.16,95.29,2781.21
6053,17,2024-07-31,116.01,143.86,427.16,974.05,37.96,1699.04
6054,17,2024-08-01,222.0,22.39,662.7,1296.5,34.65,2238.24
6055,17,2024-08-02,861.28,157.79,102.52,1965.94,74.5,3162.03
6056,17,2024-08-03,542.9,143.52,383.54,1670.51,62.73,2803.2
6057,17,2024-08-04,578.95,185.27,576.55,274.18,41.49,1656.44
6058,17,2024-08-05,728.37,198.45,783.9,1449.51,89.78,3250.01
6059,17,2024-08-06,891.65,66.87,837.21,207.91,34.09,2037.73
6060,17,2024-08-07,238.5,86.53,170.69,1778.41,76.61,2350.74
6061,17,2024-08-08,971.94,42.06,491.67,1060.68,22.46,2588.81
6062,17,2024-08-09,413.19,122.49,577.46,1475.51,82.99,2671.64
6063,17,2024-08-10,415.33,43.18,239.09,586.93,58.68,1343.21
6064,17,2024-08-11,74.29,87.26,284.39,400.59,40.63,887.16
6065,17,2024-08-12,982.37,102.83,866.38,1893.25,85.91,3930.74
6066,17,2024-08-13,229.98,39.56,770.08,1867.34,49.92,2956.88
6067,17,2024-08-14,557.1,145.03,624.15,1165.93,34.18,2526.39
6068,17,2024-08-15,743.4,171.42,802.41,1767.05,8.52,3492.8
6069,17,2024-08-16,949.35,29.2,295.42,321.32,88.64,1683.93
6070,17,2024-08-17,773.82,130.8,158.89,1661.8,48.27,2773.58
6071,17,2024-08-18,861.61,90.47,672.08,371.83,96.69,2092.68
6072,17,2024-08-19,549.32,141.11,711.13,1761.15,17.0,3179.71
6073,17,2024-08-20,597.09,21.91,296.79,1862.08,18.07,2795.94
6074,17,2024-08-21,975.73,193.21,36.93,909.37,43.71,2158.95
6075,17,2024-08-22,254.01,37.99,908.95,107.62,37.41,1345.98
6076,17,2024-08-23,297.52,90.53,454.81,229.51,74.51,1146.88
6077,17,2024-08-24,851.46,141.09,844.95,1340.51,23.4,3201.41
6078,17,2024-08-25,464.24,124.43,987.18,969.03,68.96,2613.84
6079,17,2024-08-26,957.33,109.96,34.08,332.65,97.2,1531.22
6080,17,2024-08-27,343.34,181.68,447.51,767.61,14.74,1754.88
6081,17,2024-08-28,960.92,127.53,298.79,1829.84,7.51,3224.59
6082,17,2024-08-29,857.97,110.26,354.25,1079.65,56.22,2458.35
6083,17,2024-08-30,344.21,194.69,250.57,1573.75,29.56,2392.78
6084,17,2024-08-31,205.12,29.95,215.27,1657.14,8.45,2115.93
6085,17,2024-09-01,206.84,157.86,288.37,186.24,97.4,936.71
6086,17,2024-09-02,555.48,107.23,172.36,1359.39,59.0,2253.46
6087,17,2024-09-03,43.14,17.88,748.77,233.82,5.31,1048.92
6088,17,2024-09-04,393.71,172.23,917.14,1521.34,61.84,3066.26
6089,17,2024-09-05,88.55,42.79,467.48,1510.58,22.83,2132.23
6090,17,2024-09-06,505.16,194.04,68.29,697.95,90.39,1555.83
6091,17,2024-09-07,543.31,162.09,612.18,1059.55,31.53,2408.66
6092,17,2024-09-08,976.14,69.54,387.72,558.98,28.0,2020.38
6093,17,2024-09-09,403.07,193.62,394.07,1398.45,38.36,2427.57
6094,17,2024-09-10,518.66,129.43,448.51,596.98,44.54,1738.12
6095,17,2024-09-11,32.98,59.81,658.34,525.48,73.24,1349.85
6096,17,2024-09-12,698.77,27.14,714.32,1038.42,77.41,2556.06
6097,17,2024-09-13,784.22,7.55,180.38,1512.47,1.58,2486.2
6098,17,2024-09-14,31.46,2.66,528.01,552.52,33.88,1148.53
6099,17,2024-09-15,130.56,196.61,260.59,1531.97,40.17,2159.9
6100,17,2024-09-16,254.63,140.32,971.39,297.09,48.86,1712.29
6101,17,2024-09-17,599.81,153.92,815.32,1553.88,65.28,3188.21
6102,17,2024-09-18,382.36,81.05,930.59,812.05,34.38,2240.43
6103,17,2024-09-19,511.24,144.87,6.03,155.16,70.72,888.02
6104,17,2024-09-20,79.32,48.18,951.2,1698.34,16.95,2793.99
6105,17,2024-09-21,755.93,169.44,828.52,83.39,63.09,1900.37
6106,17,2024-09-22,769.52,113.5,308.98,101.27,70.97,1364.24
6107,17,2024-09-23,292.49,15.83,441.37,1858.54,2.36,2610.59
6108,17,2024-09-24,723.36,61.33,654.85,1876.78,71.66,3387.98
6109,17,2024-09-25,340.51,170.74,385.08,1112.01,12.13,2020.47
6110,17,2024-09-26,644.44,12.47,451.63,387.44,8.16,1504.14
6111,17,2024-09-27,406.65,37.31,743.65,551.94,30.16,1769.71
6112,17,2024-09-28,669.34,82.82,157.43,556.63,13.8,1480.02
6113,17,2024-09-29,230.05,64.11,169.55,1445.15,46.53,1955.39
6114,17,2024-09-30,919.75,19.21,620.02,1193.77,48.87,2801.62
6115,17,2024-10-01,632.61,83.68,754.12,382.89,66.42,1919.72
6116,17,2024-10-02,680.81,121.94,518.46,1028.5,8.27,2357.98
6117,17,2024-10-03,149.99,99.02,544.41,921.01,43.86,1758.29
6118,17,2024-10-04,275.55,168.99,604.63,732.88,8.25,1790.3
6119,17,2024-10-05,284.08,121.99,602.22,251.13,75.78,1335.2
6120,17,2024-10-06,113.92,94.28,248.78,1292.53,54.75,1804.26
6121,17,2024-10-07,141.15,81.35,294.57,273.29,25.91,816.27
6122,17,2024-10-08,988.69,135.15,727.35,975.05,38.62,2864.86
6123,17,2024-10-09,653.32,77.24,980.12,735.62,96.22,2542.52
6124,17,2024-10-10,976.76,17.51,872.35,1078.28,55.29,3000.19
6125,17,2024-10-11,34.22,106.9,543.7,1485.46,58.69,2228.97
6126,17,2024-10-12,989.93,155.36,283.31,1091.04,94.35,2613.99
6127,17,2024-10-13,821.2,143.52,986.28,1137.51,58.14,3146.65
6128,17,2024-10-14,67.64,182.35,385.15,81.35,9.55,726.04
6129,17,2024-10-15,195.72,132.92,607.96,105.46,33.16,1075.22
6130,17,2024-10-16,273.2,177.36,578.26,1241.2,33.73,2303.75
6131,17,2024-10-17,695.63,7.91,123.3,1279.74,15.08,2121.66
6132,17,2024-10-18,963.39,151.88,969.44,1549.79,68.15,3702.65
6133,17,2024-10-19,740.04,54.89,366.95,1045.3,69.34,2276.52
6134,17,2024-10-20,826.65,105.94,971.31,538.13,21.05,2463.08
6135,17,2024-10-21,210.2,34.12,207.75,187.84,38.31,678.22
6136,17,2024-10-22,250.42,108.14,420.12,1668.6,65.54,2512.82
6137,17,2024-10-23,825.89,185.24,754.69,186.96,82.84,2035.62
6138,17,2024-10-24,570.33,8.51,46.73,352.03,22.3,999.9
6139,17,2024-10-25,744.76,194.85,384.93,1169.83,19.4,2513.77
6140,17,2024-10-26,132.36,90.52,707.43,1815.74,42.57,2788.62
6141,17,2024-10-27,660.55,166.27,892.98,1876.94,79.85,3676.59
6142,17,2024-10-28,273.46,155.44,487.41,1884.08,54.02,2854.41
6143,17,2024-10-29,572.68,101.86,453.96,1898.54,75.0,3102.04
6144,17,2024-10-30,313.11,36.84,927.73,720.55,69.58,2067.81
6145,17,2024-10-31,585.05,183.47,676.46,788.99,17.56,2251.53
6146,17,2024-11-01,62.15,156.56,642.53,1833.92,32.26,2727.42
6147,17,2024-11-02,863.02,139.81,252.42,244.24,90.49,1589.98
6148,17,2024-11-03,98.9,1.05,453.15,1761.29,8.41,2322.8
6149,17,2024-11-04,798.9,196.05,230.32,1362.3,91.17,2678.74
6150,17,2024-11-05,323.21,187.65,787.81,1648.02,53.55,3000.24
6151,17,2024-11-06,562.63,123.95,422.97,541.91,57.66,1709.12
6152,17,2024-11-07,569.41,98.21,191.32,1214.37,52.94,2126.25
6153,17,2024-11-08,593.48,127.33,336.81,1667.14,71.32,2796.08
6154,17,2024-11-09,92.65,51.99,339.13,1007.4,72.65,1563.82
6155,17,2024-11-10,370.74,12.67,13.94,592.46,93.78,1083.59
6156,17,2024-11-11,104.5,164.55,731.35,1345.21,42.65,2388.26
6157,17,2024-11-12,964.88,29.63,667.96,1531.68,98.57,3292.72
6158,17,2024-11-13,74.32,76.0,958.21,562.9,81.45,1752.88
6159,17,2024-11-14,230.17,138.57,867.72,257.78,93.37,1587.61
6160,17,2024-11-15,812.13,92.29,521.07,1353.4,69.86,2848.75
6161,17,2024-11-16,548.59,76.51,562.14,1569.43,6.39,2763.06
6162,17,2024-11-17,845.37,169.16,270.17,341.46,16.26,1642.42
6163,17,2024-11-18,234.44,174.93,728.46,376.9,26.97,1541.7
6164,17,2024-11-19,354.1,183.65,60.26,1537.35,36.34,2171.7
6165,17,2024-11-20,213.18,7.62,310.06,1247.37,64.99,1843.22
6166,17,2024-11-21,498.01,128.13,910.2,468.36,78.34,2083.04
6167,17,2024-11-22,639.03,114.09,454.76,308.64,52.18,1568.7
6168,17,2024-11-23,198.85,42.41,596.85,1429.37,62.55,2330.03
6169,17,2024-11-24,187.68,17.2,647.59,227.51,15.98,1095.96
6170,17,2024-11-25,733.22,35.1,424.95,312.01,60.99,1566.27
6171,17,2024-11-26,276.7,57.52,253.53,1888.07,88.31,2564.13
6172,17,2024-11-27,887.08,40.36,596.14,1196.74,90.58,2810.9
6173,17,2024-11-28,773.78,27.29,230.94,571.26,64.08,1667.35
6174,17,2024-11-29,416.51,72.05,442.1,1531.9,4.58,2467.14
6175,17,2024-11-30,896.25,148.46,853.27,1216.64,35.09,3149.71
6176,17,2024-12-01,240.23,179.11,239.57,907.35,35.96,1602.22
6177,17,2024-12-02,552.08,171.35,847.26,824.53,61.67,2456.89
6178,17,2024-12-03,74.69,162.51,29.28,533.4,19.21,819.09
6179,17,2024-12-04,404.81,84.28,649.31,1390.96,72.0,2601.36
6180,17,2024-12-05,253.8,48.25,523.09,1335.03,26.92,2187.09
6181,17,2024-12-06,287.5,113.79,298.42,459.14,90.71,1249.56
6182,17,2024-12-07,757.46,144.62,291.9,999.09,88.39,2281.46
6183,17,2024-12-08,535.71,12.04,33.91,1780.71,48.37,2410.74
6184,17,2024-12-09,846.91,112.42,617.54,851.89,57.9,2486.66
6185,17,2024-12-10,81.22,137.08,648.29,1954.59,5.4,2826.58
6186,17,2024-12-11,303.59,163.23,625.99,194.04,47.78,1334.63
6187,17,2024-12-12,494.54,32.69,454.49,1001.81,7.82,1991.35
6188,17,2024-12-13,73.25,170.99,400.71,944.17,75.22,1664.34
6189,17,2024-12-14,316.04,64.51,549.61,700.62,60.84,1691.62
6190,17,2024-12-15,850.87,15.71,605.61,1527.23,52.59,3052.01
6191,17,2024-12-16,436.51,166.48,0.56,1458.75,46.21,2108.51
6192,17,2024-12-17,793.97,11.98,952.87,664.83,33.5,2457.15
6193,17,2024-12-18,951.39,17.68,550.85,247.43,96.89,1864.24
6194,17,2024-12-19,499.66,123.91,162.49,1287.14,27.26,2100.46
6195,17,2024-12-20,447.66,68.85,825.08,1625.36,75.69,3042.64
6196,17,2024-12-21,193.13,8.2,137.08,553.07,8.82,900.3
6197,17,2024-12-22,86.26,104.03,28.95,1512.53,82.53,1814.3
6198,17,2024-12-23,876.99,83.29,884.1,830.65,80.25,2755.28
6199,17,2024-12-24,403.33,98.44,602.1,180.12,51.79,1335.78
6200,17,2024-12-25,459.18,198.9,671.65,1897.74,20.12,3247.59
6201,17,2024-12-26,423.68,159.11,149.28,1813.8,62.65,2608.52
6202,17,2024-12-27,277.5,132.55,364.28,486.02,55.58,1315.93
6203,17,2024-12-28,600.06,154.37,540.79,966.67,73.93,2335.82
6204,17,2024-12-29,711.1,33.53,177.6,1756.02,35.4,2713.65
6205,17,2024-12-30,673.96,36.61,613.34,95.79,67.63,1487.33
6206,18,2024-01-01,583.7,84.99,455.91,279.07,57.59,1461.26
6207,18,2024-01-02,7.13,11.18,339.01,1.99,49.49,408.8
6208,18,2024-01-03,688.74,123.57,913.29,1313.58,98.68,3137.86
6209,18,2024-01-04,183.53,4.83,361.2,1269.7,36.87,1856.13
6210,18,2024-01-05,324.62,139.44,214.9,90.51,12.59,782.06
6211,18,2024-01-06,237.9,13.92,427.81,159.79,78.23,917.65
6212,18,2024-01-07,890.39,72.63,347.34,1610.36,85.31,3006.03
6213,18,2024-01-08,741.06,88.58,49.9,910.62,15.52,1805.68
6214,18,2024-01-09,832.3,181.14,579.0,730.21,91.83,2414.48
6215,18,2024-01-10,807.09,192.83,920.0,166.81,44.02,2130.75
6216,18,2024-01-11,636.79,34.63,380.4,1840.53,51.14,2943.49
6217,18,2024-01-12,2.74,61.44,461.92,1913.18,25.24,2464.52
6218,18,2024-01-13,409.35,64.44,404.03,1618.15,69.53,2565.5
6219,18,2024-01-14,80.52,12.35,732.8,333.84,95.03,1254.54
6220,18,2024-01-15,662.28,6.48,106.2,1594.34,44.03,2413.33
6221,18,2024-01-16,17.33,32.9,804.41,1836.71,13.01,2704.36
6222,18,2024-01-17,698.6,12.34,268.61,506.73,94.04,1580.32
6223,18,2024-01-18,20.54,47.62,149.14,440.47,47.6,705.37
6224,18,2024-01-19,698.72,20.54,962.1,1732.47,85.53,3499.36
6225,18,2024-01-20,12.1,150.47,238.1,1340.36,92.92,1833.95
6226,18,2024-01-21,145.53,104.71,147.67,1263.32,16.1,1677.33
6227,18,2024-01-22,419.8,23.41,966.09,830.32,89.59,2329.21
6228,18,2024-01-23,582.1,104.21,776.62,988.76,23.54,2475.23
6229,18,2024-01-24,157.02,151.44,702.83,165.98,2.23,1179.5
6230,18,2024-01-25,377.81,128.95,815.89,154.94,34.63,1512.22
6231,18,2024-01-26,981.89,149.25,865.95,1279.26,54.05,3330.4
6232,18,2024-01-27,826.49,115.53,403.19,1786.05,6.7,3137.96
6233,18,2024-01-28,653.98,168.23,194.9,462.16,1.55,1480.82
6234,18,2024-01-29,60.59,30.26,557.62,266.45,53.38,968.3
6235,18,2024-01-30,989.28,117.81,40.33,43.4,1.74,1192.56
6236,18,2024-01-31,337.7,117.29,4.21,726.51,42.17,1227.88
6237,18,2024-02-01,553.77,6.53,902.44,522.61,65.32,2050.67
6238,18,2024-02-02,96.2,91.7,662.5,856.68,77.1,1784.18
6239,18,2024-02-03,173.26,76.79,383.58,183.03,92.21,908.87
6240,18,2024-02-04,888.19,48.85,132.65,1291.43,48.31,2409.43
6241,18,2024-02-05,614.36,19.13,966.0,1467.7,52.87,3120.06
6242,18,2024-02-06,403.74,53.44,734.31,427.83,71.94,1691.26
6243,18,2024-02-07,153.38,126.02,499.34,1579.17,43.78,2401.69
6244,18,2024-02-08,930.38,155.5,456.17,1562.95,83.31,3188.31
6245,18,2024-02-09,405.04,85.27,187.53,965.56,41.5,1684.9
6246,18,2024-02-10,897.75,9.29,368.61,501.34,38.48,1815.47
6247,18,2024-02-11,411.18,12.42,961.08,433.61,26.86,1845.15
6248,18,2024-02-12,492.59,92.14,84.25,1756.0,82.03,2507.01
6249,18,2024-02-13,570.76,90.84,822.33,587.09,73.16,2144.18
6250,18,2024-02-14,467.79,77.55,435.56,1742.51,8.11,2731.52
6251,18,2024-02-15,604.4,57.2,5.22,494.96,37.59,1199.37
6252,18,2024-02-16,854.58,117.57,829.45,806.5,83.26,2691.36
6253,18,2024-02-17,878.87,42.46,823.16,417.15,80.57,2242.21
6254,18,2024-02-18,561.74,186.46,49.74,1517.02,43.07,2358.03
6255,18,2024-02-19,560.18,32.76,698.2,1741.2,67.4,3099.74
6256,18,2024-02-20,665.3,44.17,912.93,757.39,15.87,2395.66
6257,18,2024-02-21,125.84,87.19,708.57,1783.07,5.52,2710.19
6258,18,2024-02-22,346.51,56.65,231.11,1476.84,7.92,2119.03
6259,18,2024-02-23,652.69,105.08,918.86,181.72,65.75,1924.1
6260,18,2024-02-24,882.2,182.09,906.79,1447.31,56.87,3475.26
6261,18,2024-02-25,569.38,72.83,502.63,1602.12,26.81,2773.77
6262,18,2024-02-26,877.02,171.07,574.62,1555.81,1.82,3180.34
6263,18,2024-02-27,649.74,57.79,530.39,991.78,10.68,2240.38
6264,18,2024-02-28,441.99,44.85,565.59,1784.03,43.79,2880.25
6265,18,2024-02-29,937.78,112.22,24.75,1787.38,44.53,2906.66
6266,18,2024-03-01,184.47,136.29,144.57,620.45,77.43,1163.21
6267,18,2024-03-02,316.99,85.21,130.45,1283.59,87.9,1904.14
6268,18,2024-03-03,415.21,171.06,142.46,596.12,60.93,1385.78
6269,18,2024-03-04,591.36,135.76,800.41,771.52,17.85,2316.9
6270,18,2024-03-05,506.97,140.46,171.8,1914.28,78.23,2811.74
6271,18,2024-03-06,825.3,24.07,538.29,1287.85,42.09,2717.6
6272,18,2024-03-07,571.26,162.73,502.08,1095.36,49.64,2381.07
6273,18,2024-03-08,168.77,71.79,147.66,387.5,2.69,778.41
6274,18,2024-03-09,863.33,29.4,88.07,321.27,65.6,1367.67
6275,18,2024-03-10,930.95,0.41,405.89,1810.82,83.96,3232.03
6276,18,2024-03-11,288.4,40.64,237.68,1507.99,9.8,2084.51
6277,18,2024-03-12,159.48,156.36,638.82,972.53,82.67,2009.86
6278,18,2024-03-13,665.37,177.85,337.76,147.13,77.52,1405.63
6279,18,2024-03-14,327.14,110.45,240.23,943.99,11.34,1633.15
6280,18,2024-03-15,264.36,150.28,51.27,1516.69,86.66,2069.26
6281,18,2024-03-16,808.04,87.38,729.12,737.31,42.3,2404.15
6282,18,2024-03-17,474.07,148.38,494.06,177.4,81.81,1375.72
6283,18,2024-03-18,879.2,129.45,993.29,1746.37,45.76,3794.07
6284,18,2024-03-19,154.52,79.3,185.04,1012.21,50.46,1481.53
6285,18,2024-03-20,304.24,193.44,774.96,461.2,26.69,1760.53
6286,18,2024-03-21,223.29,26.0,705.56,567.71,54.7,1577.26
6287,18,2024-03-22,417.43,37.44,481.59,306.23,23.42,1266.11
6288,18,2024-03-23,763.6,91.2,190.92,1680.96,50.06,2776.74
6289,18,2024-03-24,868.77,114.56,856.7,1184.82,13.71,3038.56
6290,18,2024-03-25,211.83,49.67,604.26,1264.92,59.49,2190.17
6291,18,2024-03-26,57.55,138.3,947.94,207.7,86.29,1437.78
6292,18,2024-03-27,150.91,166.61,368.74,1569.68,96.11,2352.05
6293,18,2024-03-28,849.17,188.19,129.01,1417.73,46.25,2630.35
6294,18,2024-03-29,706.94,9.8,995.89,780.95,19.72,2513.3
6295,18,2024-03-30,191.8,129.36,67.07,471.05,95.84,955.12
6296,18,2024-03-31,663.19,148.36,810.04,1816.63,50.09,3488.31
6297,18,2024-04-01,130.73,163.31,97.57,941.11,39.38,1372.1
6298,18,2024-04-02,242.31,98.32,719.0,530.03,38.57,1628.23
6299,18,2024-04-03,916.82,20.29,899.68,287.4,71.37,2195.56
6300,18,2024-04-04,729.0,186.17,59.06,1733.83,63.83,2771.89
6301,18,2024-04-05,133.34,5.58,6.14,1243.7,68.52,1457.28
6302,18,2024-04-06,108.15,79.93,850.09,950.49,81.47,2070.13
6303,18,2024-04-07,217.56,45.41,918.5,1528.83,37.9,2748.2
6304,18,2024-04-08,34.22,57.98,740.46,1312.29,95.24,2240.19
6305,18,2024-04-09,743.27,82.8,918.69,491.42,49.56,2285.74
6306,18,2024-04-10,716.33,152.53,439.34,1496.44,89.58,2894.22
6307,18,2024-04-11,809.77,88.49,463.45,814.83,91.75,2268.29
6308,18,2024-04-12,537.83,68.97,399.8,1741.72,60.63,2808.95
6309,18,2024-04-13,737.37,169.68,882.49,1595.57,98.11,3483.22
6310,18,2024-04-14,202.02,146.38,426.07,1836.51,47.61,2658.59
6311,18,2024-04-15,194.51,170.4,528.13,1331.92,99.16,2324.12
6312,18,2024-04-16,994.05,61.11,463.43,368.71,71.8,1959.1
6313,18,2024-04-17,296.03,119.95,507.87,1291.24,61.2,2276.29
6314,18,2024-04-18,726.81,13.5,427.89,1333.55,66.07,2567.82
6315,18,2024-04-19,86.96,4.56,822.53,1207.73,26.64,2148.42
6316,18,2024-04-20,624.15,65.86,362.66,1282.12,72.96,2407.75
6317,18,2024-04-21,991.38,12.78,673.57,1937.04,5.36,3620.13
6318,18,2024-04-22,299.57,97.09,319.48,1090.94,69.58,1876.66
6319,18,2024-04-23,555.58,153.38,25.21,551.84,31.59,1317.6
6320,18,2024-04-24,664.49,92.57,819.52,85.36,50.48,1712.42
6321,18,2024-04-25,180.84,175.42,466.47,953.05,8.08,1783.86
6322,18,2024-04-26,5.59,81.31,930.92,1748.77,15.49,2782.08
6323,18,2024-04-27,840.19,43.98,275.6,214.61,29.21,1403.59
6324,18,2024-04-28,839.68,151.3,30.37,1041.75,95.48,2158.58
6325,18,2024-04-29,352.23,33.18,152.5,845.75,18.92,1402.58
6326,18,2024-04-30,204.64,192.82,768.58,327.46,74.05,1567.55
6327,18,2024-05-01,994.17,115.06,456.15,1618.96,96.46,3280.8
6328,18,2024-05-02,545.69,115.79,296.04,467.79,4.57,1429.88
6329,18,2024-05-03,466.36,143.46,803.17,1358.08,79.33,2850.4
6330,18,2024-05-04,791.83,50.55,71.0,1082.71,35.92,2032.01
6331,18,2024-05-05,944.88,146.67,773.83,194.41,40.71,2100.5
6332,18,2024-05-06,939.85,123.24,169.33,922.98,55.07,2210.47
6333,18,2024-05-07,661.89,126.39,907.16,1404.14,97.74,3197.32
6334,18,2024-05-08,508.31,75.06,784.08,1634.19,78.36,3080.0
6335,18,2024-05-09,55.7,154.8,977.9,204.25,61.06,1453.71
6336,18,2024-05-10,17.08,133.1,244.6,1434.01,31.38,1860.17
6337,18,2024-05-11,481.3,88.06,213.5,971.72,35.36,1789.94
6338,18,2024-05-12,889.78,25.24,116.71,1332.5,39.23,2403.46
6339,18,2024-05-13,63.25,181.99,818.75,471.34,57.16,1592.49
6340,18,2024-05-14,276.4,43.57,280.7,170.31,67.06,838.04
6341,18,2024-05-15,160.41,65.24,416.49,414.09,62.26,1118.49
6342,18,2024-05-16,325.85,55.18,764.2,274.59,12.71,1432.53
6343,18,2024-05-17,880.27,79.29,173.01,1780.02,42.58,2955.17
6344,18,2024-05-18,874.0,62.97,960.29,690.6,61.35,2649.21
6345,18,2024-05-19,861.12,27.37,243.81,1206.84,88.15,2427.29
6346,18,2024-05-20,169.35,133.96,114.59,1660.47,87.57,2165.94
6347,18,2024-05-21,231.06,134.51,970.8,360.75,65.55,1762.67
6348,18,2024-05-22,189.22,34.7,248.6,1290.57,36.55,1799.64
6349,18,2024-05-23,809.9,175.32,596.11,1287.49,61.4,2930.22
6350,18,2024-05-24,733.34,1.01,681.22,96.05,87.46,1599.08
6351,18,2024-05-25,483.32,184.92,106.6,1020.15,6.8,1801.79
6352,18,2024-05-26,327.89,88.39,824.68,603.8,70.09,1914.85
6353,18,2024-05-27,211.44,163.07,953.77,87.1,84.95,1500.33
6354,18,2024-05-28,704.44,126.18,673.82,1118.46,24.41,2647.31
6355,18,2024-05-29,952.69,112.13,804.94,1640.09,28.35,3538.2
6356,18,2024-05-30,962.68,155.18,9.71,1058.88,66.78,2253.23
6357,18,2024-05-31,270.27,92.88,709.46,1613.27,81.51,2767.39
6358,18,2024-06-01,860.98,137.85,671.42,115.75,41.25,1827.25
6359,18,2024-06-02,166.85,45.92,536.43,1985.45,45.45,2780.1
6360,18,2024-06-03,286.85,44.49,511.31,1529.44,5.21,2377.3
6361,18,2024-06-04,123.72,136.45,17.51,624.38,61.05,963.11
6362,18,2024-06-05,164.37,146.89,34.56,1127.34,49.58,1522.74
6363,18,2024-06-06,831.76,112.65,630.35,1969.98,19.94,3564.68
6364,18,2024-06-07,526.3,53.96,480.24,1786.03,12.35,2858.88
6365,18,2024-06-08,845.57,181.98,728.48,416.62,28.25,2200.9
6366,18,2024-06-09,820.72,123.46,250.85,1397.1,92.06,2684.19
6367,18,2024-06-10,111.19,186.78,442.71,1049.86,17.19,1807.73
6368,18,2024-06-11,49.23,39.7,738.4,53.76,53.98,935.07
6369,18,2024-06-12,742.7,16.04,586.43,471.8,76.93,1893.9
6370,18,2024-06-13,736.39,41.09,134.37,1738.23,22.69,2672.77
6371,18,2024-06-14,609.34,20.7,992.22,1647.09,67.47,3336.82
6372,18,2024-06-15,528.04,132.12,690.38,76.79,17.85,1445.18
6373,18,2024-06-16,134.75,152.13,62.08,1815.47,10.66,2175.09
6374,18,2024-06-17,662.55,103.39,35.61,312.55,39.33,1153.43
6375,18,2024-06-18,271.23,11.18,754.02,256.14,21.43,1314.0
6376,18,2024-06-19,36.64,136.01,54.0,108.09,90.32,425.06
6377,18,2024-06-20,638.4,18.18,660.96,1481.14,76.49,2875.17
6378,18,2024-06-21,851.38,90.97,976.94,489.66,33.67,2442.62
6379,18,2024-06-22,501.77,80.7,238.2,184.54,62.74,1067.95
